vehicle_id,node_idx,node_id,lat,lon,cumulative_distance_km,zone_id
1,12,16464,-23.59865779600667,-46.46646116805641,49.261,2
1,27,3078,-23.59450732944775,-46.44266175,49.261,2
1,49,18972,-23.59450732944775,-46.44266175,49.795,2
1,39,8969,-23.59887676158464,-46.4405038791332,54.051,2
1,23,2706,-23.58842508053926,-46.400317814599866,54.051,2
1,64,2206,-23.58842508053926,-46.400317814599866,55.495,2
1,63,14565,-23.57736416464433,-46.407736812973,57.697,2
1,21,12757,-23.56261319494366,-46.42215450874258,58.781,2
1,40,15119,-23.563814008050084,-46.43270917051042,61.109,2
1,53,16744,-23.547626832361928,-46.41823026242136,62.849,2
1,72,6477,-23.543589394396655,-46.40173602331353,62.849,2
1,65,6272,-23.543589394396655,-46.40173602331353,63.33,2
1,24,13574,-23.54055368109816,-46.39837345191586,64.582,2
1,26,11089,-23.52950364869192,-46.39602647668647,64.582,2
1,57,19155,-23.52950364869192,-46.39602647668647,65.61,2
1,33,4177,-23.533195316406,-46.40526931161069,66.861,2
1,30,5066,-23.534514366639733,-46.417455631084266,66.861,2
1,55,2091,-23.534514366639733,-46.417455631084266,67.987,2
1,22,10768,-23.525928445809033,-46.42331801276761,69.572,2
1,50,5949,-23.51171068412915,-46.4244273274933,70.601,2
1,67,16430,-23.502729436580296,-46.42199569191893,70.601,2
1,61,11255,-23.502729436580296,-46.42199569191893,70.601,2
1,38,2384,-23.502729436580296,-46.42199569191893,71.459,2
1,35,17471,-23.502454910352583,-46.413583616711854,73.83,2
1,71,2699,-23.51833491834904,-46.398075735622136,76.276,2
1,36,7587,-23.509526029141895,-46.376086458090484,78.187,2
1,8,4022,-23.502353609483983,-46.39311521787179,80.821,2
1,34,8045,-23.480307345547907,-46.383680260976725,84.446,2
1,6,12683,-23.48567220483005,-46.41874072189959,86.76,2
1,18,7124,-23.500115235082802,-46.43507516395927,86.76,2
1,19,1702,-23.500115235082802,-46.43507516395927,88.276,2
1,28,18796,-23.50913554249601,-46.44622241035259,90.255,2
1,43,18072,-23.502687742022037,-46.46431842918368,91.226,2
